"시설번호","년도","지역코드","시설유형","쉼터명칭","도로명주소","지번상세주소","면적","이용가능인원","선풍기보유대수","에어컨보유대수","야간개방","휴일개방","숙박가능여부","입력시간","수정시간","사용여부","비고","운영시작일","운영종료일","경도","위도","X좌표","Y좌표"
"11380074","2022","1138062500","002","역촌노인복지관","서울특별시 은평구 연서로3나길 11-30","67-9","42","15","1","2","N","Y","N","2021-04-21 16:54:09","2022-07-01 00:20:01","Y","","20220601","20220930","126.911333","37.603314","192170.395466","555974.439764"
"11380085","2022","1138063100","002","신사종합사회복지관","서울특별시 은평구 은평로 38","26-18","200","30","1","4","N","N","N","2021-04-21 16:54:09","2022-07-01 00:20:01","Y","","20220601","20220930","126.912179","37.598047","192244.553511","555389.790664"
"1114000064","2022","1114068000","001","중림경로당","서울특별시 중구 손기정로 101-2 (만리동2가)","6-1","120","30","0","2","N","N","N","2022-05-19 18:21:24","2022-07-09 17:24:07","Y","","20220520","20220930","126.963846","37.555609","196805.474128","550676.693759"
"11140022","2022","1114061500","099","개미골목쉼터","서울특별시 중구 다산로39길 62","233-87","33","10","0","1","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.012545","37.564637","201108.331450","551678.154597"
"11140062","2022","1114068000","099","호박쉼터","서울특별시 중구 서소문로6길 16","155-1","27","10","1","1","N","Y","Y","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","126.966082","37.559682","197003.183320","551128.663676"
"11590152","2022","1159066000","001","신대방2동경로당","서울특별시 동작구 여의대방로24가길 2 (대방동)","407-8","290","72","7","2","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.921258","37.498209","193037.001428","544308.251529"
"11590117","2022","1159064000","001","이수역리가아파트 경로당","서울특별시 동작구 사당로27길 130","171-0","107","50","2","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.974559","37.488799","197749.996885","543261.256080"
"11590118","2022","1159064000","001","래미안로이파크아파트 경로당","서울특별시 동작구 사당로23길 112","168-12","183","80","0","4","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.974327","37.487598","197729.495840","543127.999764"
"11590123","2022","1159065000","001","삼익그린뷰아파트경로당","서울특별시 동작구 남부순환로255길 21 (사당동 사당삼익그린뷰아파트)","1150","75","40","4","2","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.969272","37.477301","197281.996397","541985.259145"
"11590124","2022","1159065000","001","신남성경로당","서울특별시 동작구 사당로16길 56 (사당동)","297-17","259","70","5","4","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.972023","37.481354","197525.497448","542435.001083"
"11590125","2022","1159065000","001","사당KCC아파트경로당","서울특별시 동작구 사당로20나길 57 (사당동 케이씨씨아파트)","1153","30","20","1","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.973708","37.481514","197674.500957","542452.749311"
"11590126","2022","1159065000","001","진흥아파트경로당","서울특별시 동작구 사당로16아길 43 (사당동 진흥아파트)","1142","20","20","4","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.969123","37.480256","197269.004173","542313.251153"
"11590127","2022","1159065000","001","휴먼시아아파트경로당","서울특별시 동작구 사당로16길 96 (사당동 사당휴먼시아)","1154","128","20","3","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.969980","37.478630","197344.747193","542132.751244"
"11590128","2022","1159065000","001","사당4동 경로당","서울특별시 동작구 사당로16라길 9 (사당동)","278-34","145","60","2","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.970324","37.482651","197375.252947","542579.007946"
"11590149","2022","1159066000","001","대방2차현대아파트 경로당","서울특별시 동작구 알마타길 58 (대방동 대방2차현대아파트)","506","76","40","3","1","N","N","N","2021-04-13 18:26:38","2022-05-20 14:16:39","Y","","20220520","20220930","126.931308","37.510856","193926.749679","545711.254268"
"11140020","2022","1114061500","001","신당경로당","서울특별시 중구 다산로29길 10","298-74","663","37","3","6","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.013465","37.561045","201189.713990","551279.396270"
"11140021","2022","1114061500","001","신일경로당","서울특별시 중구 청구로 121","393-9","578","50","4","4","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.010197","37.562608","200900.894378","551452.867773"
"11140023","2022","1114062500","001","장수경로당","서울특별시 중구 동호로11다길 18","353-47","444","30","4","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.007057","37.551959","200623.585714","550270.896563"
"11140025","2022","1114062500","001","다산경로당","서울특별시 중구 동호로12길 97","386-66","452","30","5","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.012061","37.559545","201065.634149","551112.941552"
"11140011","2022","1114058000","001","장충경로당","서울특별시 중구 동호로25길 38","193-114","236","40","4","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.001539","37.559679","200135.978377","551127.757808"
"11140012","2022","1114058000","001","공원장충경로당","서울특별시 중구 동호로 257-10","197-0","426","50","4","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.003887","37.558511","200343.441328","550998.129636"
"11140015","2022","1114059000","001","광희경로당","서울특별시 중구 퇴계로 303-9","252-0","254","30","4","1","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.005032","37.564449","200444.600629","551657.126847"
"11140018","2022","1114060500","001","을지경로당","서울특별시 중구 을지로28길 16","178-1","205","45","2","4","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","126.998885","37.565962","199901.492424","551825.051873"
"11140026","2022","1114062500","001","충현경로당","서울특별시 중구 동호로17나길 5-4","828-5","284","30","3","3","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.005679","37.554473","200501.794236","550549.989937"
"11140029","2022","1114016200","001","남산숲경로당","서울특별시 중구 다산로 32","844-0","134","60","5","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20210520","20210930","127.009776","37.549778","200863.881808","550028.886553"
"11140045","2022","1114066500","001","동화경로당","서울특별시 중구 청구로 64","852-0","105","30","3","3","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.016691","37.560489","201474.735363","551217.810255"
"11140046","2022","1114066500","001","파라다이스경로당","서울특별시 중구 다산로42나길 46","846-0","89","30","4","1","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.017345","37.562429","201532.426183","551433.093413"
"11140041","2022","1114065000","001","신당5동경로당","서울특별시 중구 다산로42길 53","132-10","71","40","4","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.019215","37.564360","201697.609009","551647.499321"
"11140044","2022","1114065000","001","유락경로당","서울특별시 중구 퇴계로90길 42","155-10","71","40","2","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.021640","37.563445","201911.862266","551545.902852"
"11140040","2022","1114064500","001","약수하이츠경로당","서울특별시 중구 동호로10길 30","842-0","216","50","4","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.014694","37.554797","201298.329209","550585.991990"
"11140034","2022","1114063500","001","약수경로당","서울특별시 중구 다산로10길 10-12","368-80","177","70","6","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.010145","37.553152","200896.413370","550403.341341"
"11140035","2022","1114064500","001","삼성경로당","서울특별시 중구 청구로1길 23","843-0","240","40","4","1","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.017887","37.558145","201580.420998","550957.640153"
"11140036","2022","1114064500","001","대양경로당","서울특별시 중구 동호로10길 30","842-0","96","30","4","1","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.014755","37.554853","201303.718235","550592.252562"
"11140037","2022","1114064500","001","청송경로당","서울특별시 중구 청구로1길 23","843-1","84","30","3","1","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.018088","37.559537","201598.133326","551112.105752"
"11140039","2022","1114064500","001","청구경로당","서울특별시 중구 청구로3길 69","333-36","131","50","2","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.014373","37.556536","201269.988898","550779.018093"
"11140056","2022","1114068000","001","충정경로당(임대)","서울특별시 중구 중림로4길 41","201-0","69","30","3","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","126.964644","37.557180","196875.971334","550851.029281"
"11140058","2022","1114068000","001","서울역센트럴자이경로당","서울특별시 중구 만리재로 175","37-2","254","100","2","6","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","126.962702","37.555061","196704.313332","550615.911802"
"11140059","2022","1114068000","001","삼성사이버경로당","서울특별시 중구 중림로 10","200-0","227","70","7","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","126.965297","37.558214","196933.773312","550965.769482"
"11140047","2022","1114066500","001","청구e편한세상경로당","서울특별시 중구 청구로 64","852-0","128","50","5","3","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.016661","37.560401","201472.077639","551208.031725"
"11140048","2022","1114066500","001","현대아파트경로당","서울특별시 중구 다산로36길 109","840-0","102","40","2","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.021376","37.559954","201888.652320","551158.526500"
"11140049","2022","1114066500","001","푸르지오경로당","서울특별시 중구 다산로36길 110","850-0","119","50","3","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.019527","37.559201","201725.275339","551074.927961"
"11140051","2022","1114066500","001","동화동구립경로당","서울특별시 중구 퇴계로80길 52","50-12","138","70","6","4","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.017299","37.563237","201528.363167","551522.760052"
"11140031","2022","1114063500","001","동호경로당","서울특별시 중구 동호로8길 42-22","349-120","144","60","6","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20210520","20210930","127.013025","37.552412","201150.935913","550321.274859"
"11140032","2022","1114063500","001","쌈지경로당","서울특별시 중구 다산로 32","844-0","126","20","5","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.010032","37.549721","200886.486691","550022.540422"
"11140033","2022","1114063500","001","하늘경로당","서울특별시 중구 다산로 32","844-0","307","70","6","2","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.009191","37.549294","200812.166018","549975.218651"
"11140052","2022","1114067000","001","롯데캐슬베네치아경로당","서울특별시 중구 청계천로 400","2545-0","198","40","9","7","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.021235","37.570993","201875.926319","552383.656624"
"11140053","2022","1114067000","001","SH황학롯데캐슬경로당","서울특별시 중구 청계천로 400","2545-0","264","30","12","7","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.021214","37.571025","201874.105667","552387.263336"
"11140055","2022","1114067000","001","황중경로당","서울특별시 중구 난계로11길 37","2525-0","257","35","5","3","N","N","N","2021-04-12 15:44:21","2022-07-09 17:24:07","Y","","20220520","20220930","127.021776","37.566664","201923.821662","551903.199055"
"11500033","2022","1150053500","005","등촌3동주민센터","서울특별시 강서구 화곡로63길 96 (등촌동)","705-4","158","32","2","5","N","Y","N","2021-03-22 13:41:02","2022-07-05 11:37:06","Y","","20220520","20220930","126.847922","37.558869","186562.960256","551048.748928"
"11500152","2022","1150064000","005","방화2동 주민센터","서울특별시 강서구 개화동로23길 20","645-11","180","36","2","2","N","Y","N","2021-03-22 13:41:02","2022-07-05 11:37:06","Y","","20220520","20220930","126.806679","37.566737","182920.704340","551928.723233"
"11500057","2022","1150056000","005","화곡3동주민센터","서울특별시 강서구 강서로33가길 17 (화곡동)","1050-3","315","63","0","1","N","Y","N","2021-03-22 13:41:02","2022-07-05 11:37:06","Y","","20220520","20220930","126.838442","37.542559","185722.277989","549239.885921"
